condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾae,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡo,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡo,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡajs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaimos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisejs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaimos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡo,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡamos,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajs,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajs,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisemos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡan,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾamos,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajs,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡas,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalen,industɾjalises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾajɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaejs,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaemos,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaen,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾaes,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾale,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",industɾalɡa,industɾjalise
